model,method,layer,subspace_dimension,seed,epochs,learning_rate,batch_size,epoch,train_loss,evaluation_loss
gpt2-small,das2d,1,2,0,64,0.001,128,52,0.08478516340255737,0.07549361884593964
gpt2-small,das2d,1,2,0,64,0.001,128,53,0.07549361884593964,0.0766550749540329
gpt2-small,das2d,1,2,0,64,0.001,128,54,0.0766550749540329,0.07549361884593964
gpt2-small,das2d,1,2,0,64,0.001,128,55,0.07549361884593964,0.07375148683786392
gpt2-small,das2d,1,2,0,64,0.001,128,56,0.07375148683786392,0.07665503770112991
gpt2-small,das2d,1,2,0,64,0.001,128,57,0.07665503770112991,0.07781653106212616
gpt2-small,das2d,1,2,0,64,0.001,128,58,0.07781653106212616,0.07317077368497849
gpt2-small,das2d,1,2,0,64,0.001,128,59,0.07317077368497849,0.0714285746216774
gpt2-small,das2d,1,2,0,64,0.001,128,60,0.0714285746216774,0.07026714831590652
gpt2-small,das2d,1,2,0,64,0.001,128,61,0.07026714831590652,0.06852498650550842
gpt2-small,das2d,1,2,0,64,0.001,128,62,0.06852498650550842,0.06852498650550842
gpt2-small,das2d,1,2,0,64,0.001,128,63,0.06852498650550842,0.06736356019973755
gpt2-small,das3d,1,3,0,64,0.001,128,0,0.9970963597297668,0.9767712354660034
gpt2-small,das3d,1,3,0,64,0.001,128,1,0.9767712354660034,0.9274100065231323
gpt2-small,das3d,1,3,0,64,0.001,128,2,0.9274100065231323,0.8763065934181213
gpt2-small,das3d,1,3,0,64,0.001,128,3,0.8763065934181213,0.8002322316169739
gpt2-small,das3d,1,3,0,64,0.001,128,4,0.8002322316169739,0.717189371585846
gpt2-small,das3d,1,3,0,64,0.001,128,5,0.717189371585846,0.6492450833320618
gpt2-small,das3d,1,3,0,64,0.001,128,6,0.6492450833320618,0.6004645824432373
gpt2-small,das3d,1,3,0,64,0.001,128,7,0.6004645824432373,0.5632984638214111
gpt2-small,das3d,1,3,0,64,0.001,128,8,0.5632984638214111,0.5267131328582764
gpt2-small,das3d,1,3,0,64,0.001,128,9,0.5267131328582764,0.5063879489898682
gpt2-small,das3d,1,3,0,64,0.001,128,10,0.5063879489898682,0.46864113211631775
gpt2-small,das3d,1,3,0,64,0.001,128,11,0.46864113211631775,0.43612080812454224
gpt2-small,das3d,1,3,0,64,0.001,128,12,0.43612080812454224,0.41579559445381165
gpt2-small,das3d,1,3,0,64,0.001,128,13,0.41579559445381165,0.377468079328537
gpt2-small,das3d,1,3,0,64,0.001,128,14,0.377468079328537,0.3385598063468933
gpt2-small,das3d,1,3,0,64,0.001,128,15,0.3385598063468933,0.3083623945713043
gpt2-small,das3d,1,3,0,64,0.001,128,16,0.3083623945713043,0.2839721441268921
gpt2-small,das3d,1,3,0,64,0.001,128,17,0.2839721441268921,0.2601625919342041
gpt2-small,das3d,1,3,0,64,0.001,128,18,0.2601625919342041,0.23693381249904633
gpt2-small,das3d,1,3,0,64,0.001,128,19,0.23693381249904633,0.21312429010868073
gpt2-small,das3d,1,3,0,64,0.001,128,20,0.21312429010868073,0.18350756168365479
gpt2-small,das3d,1,3,0,64,0.001,128,21,0.18350756168365479,0.18466898798942566
gpt2-small,das3d,1,3,0,64,0.001,128,22,0.18466898798942566,0.16434378921985626
gpt2-small,das3d,1,3,0,64,0.001,128,23,0.16434378921985626,0.15737515687942505
gpt2-small,das3d,1,3,0,64,0.001,128,24,0.15737515687942505,0.13646921515464783
gpt2-small,das3d,1,3,0,64,0.001,128,25,0.13646921515464783,0.1324041783809662
gpt2-small,das3d,1,3,0,64,0.001,128,26,0.1324041783809662,0.11962836235761642
gpt2-small,das3d,1,3,0,64,0.001,128,27,0.11962836235761642,0.11265973001718521
gpt2-small,das3d,1,3,0,64,0.001,128,28,0.11265973001718521,0.10627177357673645
gpt2-small,das3d,1,3,0,64,0.001,128,29,0.10627177357673645,0.10511035472154617
gpt2-small,das3d,1,3,0,64,0.001,128,30,0.10511035472154617,0.10278747230768204
gpt2-small,das3d,1,3,0,64,0.001,128,31,0.10278747230768204,0.09349596500396729
gpt2-small,das3d,1,3,0,64,0.001,128,32,0.09349596500396729,0.08710800856351852
gpt2-small,das3d,1,3,0,64,0.001,128,33,0.08710800856351852,0.08536587655544281
gpt2-small,das3d,1,3,0,64,0.001,128,34,0.08536587655544281,0.09291521459817886
gpt2-small,das3d,1,3,0,64,0.001,128,35,0.09291521459817886,0.09059237688779831
gpt2-small,das3d,1,3,0,64,0.001,128,36,0.09059237688779831,0.08710803836584091
gpt2-small,das3d,1,3,0,64,0.001,128,37,0.08710803836584091,0.08768875151872635
gpt2-small,das3d,1,3,0,64,0.001,128,38,0.08768875151872635,0.0853659063577652
gpt2-small,das3d,1,3,0,64,0.001,128,39,0.0853659063577652,0.07607436180114746
gpt2-small,das3d,1,3,0,64,0.001,128,40,0.07607436180114746,0.07839720696210861
gpt2-small,das3d,1,3,0,64,0.001,128,41,0.07839720696210861,0.07955866307020187
gpt2-small,das3d,1,3,0,64,0.001,128,42,0.07955866307020187,0.08130086213350296
gpt2-small,das3d,1,3,0,64,0.001,128,43,0.08130086213350296,0.07491293549537659
gpt2-small,das3d,1,3,0,64,0.001,128,44,0.07491293549537659,0.07200934737920761
gpt2-small,das3d,1,3,0,64,0.001,128,45,0.07200934737920761,0.06562139093875885
gpt2-small,das3d,1,3,0,64,0.001,128,46,0.06562139093875885,0.06794427335262299
gpt2-small,das3d,1,3,0,64,0.001,128,47,0.06794427335262299,0.06562139093875885
gpt2-small,das3d,1,3,0,64,0.001,128,48,0.06562139093875885,0.06039489433169365
gpt2-small,das3d,1,3,0,64,0.001,128,49,0.06039489433169365,0.0580720491707325
gpt2-small,das3d,1,3,0,64,0.001,128,50,0.0580720491707325,0.05807201564311981
gpt2-small,das3d,1,3,0,64,0.001,128,51,0.05807201564311981,0.052845548838377
gpt2-small,das3d,1,3,0,64,0.001,128,52,0.052845548838377,0.05342632532119751
gpt2-small,das3d,1,3,0,64,0.001,128,53,0.05342632532119751,0.04645759239792824
gpt2-small,das3d,1,3,0,64,0.001,128,54,0.04645759239792824,0.04761911556124687
gpt2-small,das3d,1,3,0,64,0.001,128,55,0.04761911556124687,0.03948899358510971
gpt2-small,das3d,1,3,0,64,0.001,128,56,0.03948899358510971,0.04181186854839325
gpt2-small,das3d,1,3,0,64,0.001,128,57,0.04181186854839325,0.03658536821603775
gpt2-small,das3d,1,3,0,64,0.001,128,58,0.03658536821603775,0.0325203575193882
gpt2-small,das3d,1,3,0,64,0.001,128,59,0.0325203575193882,0.02497098036110401
gpt2-small,das3d,1,3,0,64,0.001,128,60,0.02497098036110401,0.023809557780623436
gpt2-small,das3d,1,3,0,64,0.001,128,61,0.023809557780623436,0.028455279767513275
gpt2-small,das3d,1,3,0,64,0.001,128,62,0.028455279767513275,0.015098756179213524
gpt2-small,das3d,1,3,0,64,0.001,128,63,0.015098756179213524,0.019744480028748512
gpt2-small,das,2,1,0,64,0.001,128,0,0.9924506545066833,0.9825783371925354
gpt2-small,das,2,1,0,64,0.001,128,1,0.9825783371925354,0.9709640145301819
gpt2-small,das,2,1,0,64,0.001,128,2,0.9709640145301819,0.9297327995300293
gpt2-small,das,2,1,0,64,0.001,128,3,0.9297327995300293,0.8629500269889832
gpt2-small,das,2,1,0,64,0.001,128,4,0.8629500269889832,0.7868757247924805
gpt2-small,das,2,1,0,64,0.001,128,5,0.7868757247924805,0.6904761791229248
gpt2-small,das,2,1,0,64,0.001,128,6,0.6904761791229248,0.6196283102035522
gpt2-small,das,2,1,0,64,0.001,128,7,0.6196283102035522,0.5662021040916443
gpt2-small,das,2,1,0,64,0.001,128,8,0.5662021040916443,0.534262478351593
gpt2-small,das,2,1,0,64,0.001,128,9,0.534262478351593,0.5133565664291382
gpt2-small,das,2,1,0,64,0.001,128,10,0.5133565664291382,0.5110336542129517
gpt2-small,das,2,1,0,64,0.001,128,11,0.5110336542129517,0.4883856177330017
gpt2-small,das,2,1,0,64,0.001,128,12,0.4883856177330017,0.47212544083595276
gpt2-small,das,2,1,0,64,0.001,128,13,0.47212544083595276,0.438443660736084
gpt2-small,das,2,1,0,64,0.001,128,14,0.438443660736084,0.4233449697494507
gpt2-small,das,2,1,0,64,0.001,128,15,0.4233449697494507,0.3896631896495819
gpt2-small,das,2,1,0,64,0.001,128,16,0.3896631896495819,0.3693379759788513
gpt2-small,das,2,1,0,64,0.001,128,17,0.3693379759788513,0.3490127623081207
gpt2-small,das,2,1,0,64,0.001,128,18,0.3490127623081207,0.326945424079895
gpt2-small,das,2,1,0,64,0.001,128,19,0.326945424079895,0.3048780858516693
gpt2-small,das,2,1,0,64,0.001,128,20,0.3048780858516693,0.28513357043266296
gpt2-small,das,2,1,0,64,0.001,128,21,0.28513357043266296,0.26480838656425476
gpt2-small,das,2,1,0,64,0.001,128,22,0.26480838656425476,0.24970966577529907
gpt2-small,das,2,1,0,64,0.001,128,23,0.24970966577529907,0.23170733451843262
gpt2-small,das,2,1,0,64,0.001,128,24,0.23170733451843262,0.217770054936409
gpt2-small,das,2,1,0,64,0.001,128,25,0.217770054936409,0.2061556577682495
gpt2-small,das,2,1,0,64,0.001,128,26,0.2061556577682495,0.19163765013217926
gpt2-small,das,2,1,0,64,0.001,128,27,0.19163765013217926,0.18118467926979065
gpt2-small,das,2,1,0,64,0.001,128,28,0.18118467926979065,0.16782812774181366
gpt2-small,das,2,1,0,64,0.001,128,29,0.16782812774181366,0.15272943675518036
gpt2-small,das,2,1,0,64,0.001,128,30,0.15272943675518036,0.14053426682949066
gpt2-small,das,2,1,0,64,0.001,128,31,0.14053426682949066,0.12833917140960693
gpt2-small,das,2,1,0,64,0.001,128,32,0.12833917140960693,0.12543557584285736
gpt2-small,das,2,1,0,64,0.001,128,33,0.12543557584285736,0.11149831116199493
gpt2-small,das,2,1,0,64,0.001,128,34,0.11149831116199493,0.10975614190101624
gpt2-small,das,2,1,0,64,0.001,128,35,0.10975614190101624,0.0969802662730217
gpt2-small,das,2,1,0,64,0.001,128,36,0.0969802662730217,0.09988392144441605
gpt2-small,das,2,1,0,64,0.001,128,37,0.09988392144441605,0.08885017037391663
gpt2-small,das,2,1,0,64,0.001,128,38,0.08885017037391663,0.08594658225774765
gpt2-small,das,2,1,0,64,0.001,128,39,0.08594658225774765,0.07607436180114746
gpt2-small,das,2,1,0,64,0.001,128,40,0.07607436180114746,0.07897794991731644
gpt2-small,das,2,1,0,64,0.001,128,41,0.07897794991731644,0.06794427335262299
gpt2-small,das,2,1,0,64,0.001,128,42,0.06794427335262299,0.06678281724452972
gpt2-small,das,2,1,0,64,0.001,128,43,0.06678281724452972,0.06504068523645401
gpt2-small,das,2,1,0,64,0.001,128,44,0.06504068523645401,0.05807201564311981
gpt2-small,das,2,1,0,64,0.001,128,45,0.05807201564311981,0.06155635043978691
gpt2-small,das,2,1,0,64,0.001,128,46,0.06155635043978691,0.056910593062639236
gpt2-small,das,2,1,0,64,0.001,128,47,0.056910593062639236,0.0563298836350441
gpt2-small,das,2,1,0,64,0.001,128,48,0.0563298836350441,0.05168409273028374
gpt2-small,das,2,1,0,64,0.001,128,49,0.05168409273028374,0.052845548838377
gpt2-small,das,2,1,0,64,0.001,128,50,0.052845548838377,0.052264802157878876
gpt2-small,das,2,1,0,64,0.001,128,51,0.052264802157878876,0.048199791461229324
gpt2-small,das,2,1,0,64,0.001,128,52,0.048199791461229324,0.05052267014980316
gpt2-small,das,2,1,0,64,0.001,128,53,0.05052267014980316,0.04529616981744766
gpt2-small,das,2,1,0,64,0.001,128,54,0.04529616981744766,0.038327571004629135
gpt2-small,das,2,1,0,64,0.001,128,55,0.038327571004629135,0.056910593062639236
gpt2-small,das,2,1,0,64,0.001,128,56,0.056910593062639236,0.04703836888074875
gpt2-small,das,2,1,0,64,0.001,128,57,0.04703836888074875,0.04645765945315361
gpt2-small,das,2,1,0,64,0.001,128,58,0.04645765945315361,0.05168412625789642
gpt2-small,das,2,1,0,64,0.001,128,59,0.05168412625789642,0.04529616981744766
gpt2-small,das,2,1,0,64,0.001,128,60,0.04529616981744766,0.04645765945315361
gpt2-small,das,2,1,0,64,0.001,128,61,0.04645765945315361,0.04587694630026817
gpt2-small,das,2,1,0,64,0.001,128,62,0.04587694630026817,0.04878050461411476
gpt2-small,das,2,1,0,64,0.001,128,63,0.04878050461411476,0.04587694630026817
gpt2-small,das2d,2,2,0,64,0.001,128,0,0.9994192123413086,0.979674756526947
gpt2-small,das2d,2,2,0,64,0.001,128,1,0.979674756526947,0.9448316097259521
gpt2-small,das2d,2,2,0,64,0.001,128,2,0.9448316097259521,0.888501763343811
gpt2-small,das2d,2,2,0,64,0.001,128,3,0.888501763343811,0.8112660050392151
gpt2-small,das2d,2,2,0,64,0.001,128,4,0.8112660050392151,0.7288036942481995
gpt2-small,das2d,2,2,0,64,0.001,128,5,0.7288036942481995,0.657375156879425
gpt2-small,das2d,2,2,0,64,0.001,128,6,0.657375156879425,0.599303126335144
gpt2-small,das2d,2,2,0,64,0.001,128,7,0.599303126335144,0.5522648096084595
gpt2-small,das2d,2,2,0,64,0.001,128,8,0.5522648096084595,0.5267131328582764
gpt2-small,das2d,2,2,0,64,0.001,128,9,0.5267131328582764,0.4965156614780426
gpt2-small,das2d,2,2,0,64,0.001,128,10,0.4965156614780426,0.4692218601703644
gpt2-small,das2d,2,2,0,64,0.001,128,11,0.4692218601703644,0.4390243887901306
gpt2-small,das2d,2,2,0,64,0.001,128,12,0.4390243887901306,0.4099884033203125
gpt2-small,das2d,2,2,0,64,0.001,128,13,0.4099884033203125,0.3739837408065796
gpt2-small,das2d,2,2,0,64,0.001,128,14,0.3739837408065796,0.3437862992286682
gpt2-small,das2d,2,2,0,64,0.001,128,15,0.3437862992286682,0.3124274015426636
gpt2-small,das2d,2,2,0,64,0.001,128,16,0.3124274015426636,0.28513357043266296
gpt2-small,das2d,2,2,0,64,0.001,128,17,0.28513357043266296,0.25958189368247986
gpt2-small,das2d,2,2,0,64,0.001,128,18,0.25958189368247986,0.2293844372034073
gpt2-small,das2d,2,2,0,64,0.001,128,19,0.2293844372034073,0.20209062099456787
gpt2-small,das2d,2,2,0,64,0.001,128,20,0.20209062099456787,0.17828109860420227
gpt2-small,das2d,2,2,0,64,0.001,128,21,0.17828109860420227,0.16202090680599213
gpt2-small,das2d,2,2,0,64,0.001,128,22,0.16202090680599213,0.14692221581935883
gpt2-small,das2d,2,2,0,64,0.001,128,23,0.14692221581935883,0.11788620054721832
gpt2-small,das2d,2,2,0,64,0.001,128,24,0.11788620054721832,0.10917539894580841
gpt2-small,das2d,2,2,0,64,0.001,128,25,0.10917539894580841,0.08943095058202744
gpt2-small,das2d,2,2,0,64,0.001,128,26,0.08943095058202744,0.0766550749540329
gpt2-small,das2d,2,2,0,64,0.001,128,27,0.0766550749540329,0.06968643516302109
gpt2-small,das2d,2,2,0,64,0.001,128,28,0.06968643516302109,0.05342625826597214
gpt2-small,das2d,2,2,0,64,0.001,128,29,0.05342625826597214,0.038908280432224274
gpt2-small,das2d,2,2,0,64,0.001,128,30,0.038908280432224274,0.03658536821603775
gpt2-small,das2d,2,2,0,64,0.001,128,31,0.03658536821603775,0.022067390382289886
gpt2-small,das2d,2,2,0,64,0.001,128,32,0.022067390382289886,0.022648101672530174
gpt2-small,das2d,2,2,0,64,0.001,128,33,0.022648101672530174,0.012195167131721973
gpt2-small,das2d,2,2,0,64,0.001,128,34,0.012195167131721973,0.005807211622595787
gpt2-small,das2d,2,2,0,64,0.001,128,35,0.005807211622595787,0.006387955974787474
gpt2-small,das2d,2,2,0,64,0.001,128,36,0.006387955974787474,0.0034843666944652796
gpt2-small,das2d,2,2,0,64,0.001,128,37,0.0034843666944652796,0.0
gpt2-small,das2d,2,2,0,64,0.001,128,38,0.0,-0.0017421335214748979
gpt2-small,das2d,2,2,0,64,0.001,128,39,-0.0017421335214748979,-0.002322844695299864
gpt2-small,das2d,2,2,0,64,0.001,128,40,-0.002322844695299864,-0.0029035890474915504
gpt2-small,das2d,2,2,0,64,0.001,128,41,-0.0029035890474915504,-0.01219506748020649
gpt2-small,das2d,2,2,0,64,0.001,128,42,-0.01219506748020649,-0.01161432359367609
gpt2-small,das2d,2,2,0,64,0.001,128,43,-0.01161432359367609,-0.011033645831048489
gpt2-small,das2d,2,2,0,64,0.001,128,44,-0.011033645831048489,-0.008710800670087337
gpt2-small,das2d,2,2,0,64,0.001,128,45,-0.008710800670087337,-0.006968633737415075
gpt2-small,das2d,2,2,0,64,0.001,128,46,-0.006968633737415075,-0.014518012292683125
gpt2-small,das2d,2,2,0,64,0.001,128,47,-0.014518012292683125,-0.013356523588299751
gpt2-small,das2d,2,2,0,64,0.001,128,48,-0.013356523588299751,-0.013356523588299751
gpt2-small,das2d,2,2,0,64,0.001,128,49,-0.013356523588299751,-0.0168408565223217
gpt2-small,das2d,2,2,0,64,0.001,128,50,-0.0168408565223217,-0.013356589712202549
gpt2-small,das2d,2,2,0,64,0.001,128,51,-0.013356589712202549,-0.015679433941841125
gpt2-small,das2d,2,2,0,64,0.001,128,52,-0.015679433941841125,-0.01916373521089554
gpt2-small,das2d,2,2,0,64,0.001,128,53,-0.01916373521089554,-0.023809457197785378
gpt2-small,das2d,2,2,0,64,0.001,128,54,-0.023809457197785378,-0.018002312630414963
gpt2-small,das2d,2,2,0,64,0.001,128,55,-0.018002312630414963,-0.018002312630414963
gpt2-small,das2d,2,2,0,64,0.001,128,56,-0.018002312630414963,-0.027874501422047615
gpt2-small,das2d,2,2,0,64,0.001,128,57,-0.027874501422047615,-0.015679433941841125
gpt2-small,das2d,2,2,0,64,0.001,128,58,-0.015679433941841125,-0.024390235543251038
gpt2-small,das2d,2,2,0,64,0.001,128,59,-0.024390235543251038,-0.0307781919836998
gpt2-small,das2d,2,2,0,64,0.001,128,60,-0.0307781919836998,-0.02845524623990059
gpt2-small,das2d,2,2,0,64,0.001,128,61,-0.02845524623990059,-0.03252025693655014
gpt2-small,das2d,2,2,0,64,0.001,128,62,-0.03252025693655014,-0.034262459725141525
gpt2-small,das2d,2,2,0,64,0.001,128,63,-0.034262459725141525,-0.03484320268034935
gpt2-small,das3d,2,3,0,64,0.001,128,0,0.9994192123413086,0.9709640145301819
gpt2-small,das3d,2,3,0,64,0.001,128,1,0.9709640145301819,0.914634108543396
gpt2-small,das3d,2,3,0,64,0.001,128,2,0.914634108543396,0.8385598659515381
gpt2-small,das3d,2,3,0,64,0.001,128,3,0.8385598659515381,0.748548150062561
gpt2-small,das3d,2,3,0,64,0.001,128,4,0.748548150062561,0.6579558849334717
gpt2-small,das3d,2,3,0,64,0.001,128,5,0.6579558849334717,0.5795586705207825
gpt2-small,das3d,2,3,0,64,0.001,128,6,0.5795586705207825,0.5116143822669983
gpt2-small,das3d,2,3,0,64,0.001,128,7,0.5116143822669983,0.4744483232498169
gpt2-small,das3d,2,3,0,64,0.001,128,8,0.4744483232498169,0.4436701536178589
gpt2-small,das3d,2,3,0,64,0.001,128,9,0.4436701536178589,0.41579559445381165
gpt2-small,das3d,2,3,0,64,0.001,128,10,0.41579559445381165,0.38675960898399353
gpt2-small,das3d,2,3,0,64,0.001,128,11,0.38675960898399353,0.35307782888412476
gpt2-small,das3d,2,3,0,64,0.001,128,12,0.35307782888412476,0.3281068801879883
gpt2-small,das3d,2,3,0,64,0.001,128,13,0.3281068801879883,0.28861790895462036
gpt2-small,das3d,2,3,0,64,0.001,128,14,0.28861790895462036,0.26132407784461975
gpt2-small,das3d,2,3,0,64,0.001,128,15,0.26132407784461975,0.22531943023204803
gpt2-small,das3d,2,3,0,64,0.001,128,16,0.22531943023204803,0.19976773858070374
gpt2-small,das3d,2,3,0,64,0.001,128,17,0.19976773858070374,0.17653892934322357
gpt2-small,das3d,2,3,0,64,0.001,128,18,0.17653892934322357,0.14866435527801514
gpt2-small,das3d,2,3,0,64,0.001,128,19,0.14866435527801514,0.13356566429138184
gpt2-small,das3d,2,3,0,64,0.001,128,20,0.13356566429138184,0.11149827390909195
gpt2-small,das3d,2,3,0,64,0.001,128,21,0.11149827390909195,0.0818815752863884
gpt2-small,das3d,2,3,0,64,0.001,128,22,0.0818815752863884,0.07200928032398224
gpt2-small,das3d,2,3,0,64,0.001,128,23,0.07200928032398224,0.056910593062639236
gpt2-small,das3d,2,3,0,64,0.001,128,24,0.056910593062639236,0.03716614842414856
gpt2-small,das3d,2,3,0,64,0.001,128,25,0.03716614842414856,0.028455279767513275
gpt2-small,das3d,2,3,0,64,0.001,128,26,0.028455279767513275,0.01567946746945381
gpt2-small,das3d,2,3,0,64,0.001,128,27,0.01567946746945381,0.0034843666944652796
gpt2-small,das3d,2,3,0,64,0.001,128,28,0.0034843666944652796,-0.002322844695299864
gpt2-small,das3d,2,3,0,64,0.001,128,29,-0.002322844695299864,-0.013356523588299751
gpt2-small,das3d,2,3,0,64,0.001,128,30,-0.013356523588299751,-0.02322874590754509
gpt2-small,das3d,2,3,0,64,0.001,128,31,-0.02322874590754509,-0.02845524623990059
gpt2-small,das3d,2,3,0,64,0.001,128,32,-0.02845524623990059,-0.03310103714466095
gpt2-small,das3d,2,3,0,64,0.001,128,33,-0.03310103714466095,-0.03832750394940376
gpt2-small,das3d,2,3,0,64,0.001,128,34,-0.03832750394940376,-0.04297325760126114
gpt2-small,das3d,2,3,0,64,0.001,128,35,-0.04297325760126114,-0.05226477235555649
gpt2-small,das3d,2,3,0,64,0.001,128,36,-0.05226477235555649,-0.0505225695669651
gpt2-small,das3d,2,3,0,64,0.001,128,37,-0.0505225695669651,-0.0493612140417099
gpt2-small,das3d,2,3,0,64,0.001,128,38,-0.0493612140417099,-0.06271777302026749
gpt2-small,das3d,2,3,0,64,0.001,128,39,-0.06271777302026749,-0.0574912391602993
gpt2-small,das3d,2,3,0,64,0.001,128,40,-0.0574912391602993,-0.05923343822360039
gpt2-small,das3d,2,3,0,64,0.001,128,41,-0.05923343822360039,-0.0574912391602993
gpt2-small,das3d,2,3,0,64,0.001,128,42,-0.0574912391602993,-0.0644599050283432
gpt2-small,das3d,2,3,0,64,0.001,128,43,-0.0644599050283432,-0.07026708126068115
gpt2-small,das3d,2,3,0,64,0.001,128,44,-0.07026708126068115,-0.0760742649435997
gpt2-small,das3d,2,3,0,64,0.001,128,45,-0.0760742649435997,-0.07665503770112991
gpt2-small,das3d,2,3,0,64,0.001,128,46,-0.07665503770112991,-0.07433212548494339
gpt2-small,das3d,2,3,0,64,0.001,128,47,-0.07433212548494339,-0.08130079507827759
gpt2-small,das3d,2,3,0,64,0.001,128,48,-0.08130079507827759,-0.08072008192539215
gpt2-small,das3d,2,3,0,64,0.001,128,49,-0.08072008192539215,-0.08594648540019989
gpt2-small,das3d,2,3,0,64,0.001,128,50,-0.08594648540019989,-0.0830429270863533
gpt2-small,das3d,2,3,0,64,0.001,128,51,-0.0830429270863533,-0.09814168512821198
gpt2-small,das3d,2,3,0,64,0.001,128,52,-0.09814168512821198,-0.09059230983257294
gpt2-small,das3d,2,3,0,64,0.001,128,53,-0.09059230983257294,-0.09581883996725082
gpt2-small,das3d,2,3,0,64,0.001,128,54,-0.09581883996725082,-0.10801390558481216
gpt2-small,das3d,2,3,0,64,0.001,128,55,-0.10801390558481216,-0.10278744250535965
gpt2-small,das3d,2,3,0,64,0.001,128,56,-0.10278744250535965,-0.10685248672962189
gpt2-small,das3d,2,3,0,64,0.001,128,57,-0.10685248672962189,-0.10975604504346848
gpt2-small,das3d,2,3,0,64,0.001,128,58,-0.10975604504346848,-0.13095232844352722
gpt2-small,das3d,2,3,0,64,0.001,128,59,-0.13095232844352722,-0.13385602831840515
gpt2-small,das3d,2,3,0,64,0.001,128,60,-0.13385602831840515,-0.15040649473667145
gpt2-small,das3d,2,3,0,64,0.001,128,61,-0.15040649473667145,-0.1673925220966339
gpt2-small,das3d,2,3,0,64,0.001,128,62,-0.1673925220966339,-0.18800809979438782
gpt2-small,das3d,2,3,0,64,0.001,128,63,-0.18800809979438782,-0.16303712129592896
gpt2-small,das,3,1,0,64,0.001,128,0,0.9907084107398987,0.9936120510101318
gpt2-small,das,3,1,0,64,0.001,128,1,0.9936120510101318,0.9785133600234985
gpt2-small,das,3,1,0,64,0.001,128,2,0.9785133600234985,0.9448316097259521
