model,method,layer,dataset,clean_id,corrupted_id,clean_label,corrupted_label,clean_logit_diff,corrupted_logit_diff,patched_logit_diff,clean_margin,corrupted_margin,patched_margin,recovery,recovery_percent,flipped
gpt2-small,das,0,toy_test,toy-test-pos-003,toy-test-neg-003,1,0,2.9197938442230225,-0.9988144040107727,-0.43153688311576843,2.9197938442230225,-0.9988144040107727,-0.43153688311576843,0.14476505048716953,14.476505048716952,0.0
gpt2-small,das,0,toy_test,toy-test-neg-003,toy-test-pos-004,0,1,-0.9988144040107727,2.673222303390503,2.237635850906372,0.9988144040107727,-2.673222303390503,-2.237635850906372,0.11862257575099194,11.862257575099195,0.0
gpt2-small,das,0,toy_test,toy-test-pos-004,toy-test-neg-004,1,0,2.673222303390503,-0.011453247629106045,0.08403930813074112,2.673222303390503,-0.011453247629106045,0.08403930813074112,0.035569495808750594,3.556949580875059,1.0
gpt2-small,das,0,toy_test,toy-test-neg-004,toy-test-pos-005,0,1,-0.011453247629106045,3.28045654296875,3.278947591781616,0.011453247629106045,-3.28045654296875,-3.278947591781616,0.0004583816942504195,0.04583816942504195,0.0
gpt2-small,das,0,toy_test,toy-test-pos-005,toy-test-neg-005,1,0,3.28045654296875,-0.8335129022598267,-0.654937744140625,3.28045654296875,-0.8335129022598267,-0.654937744140625,0.04340702100408522,4.340702100408523,0.0
gpt2-small,das,0,toy_test,toy-test-neg-005,toy-test-pos-006,0,1,-0.8335129022598267,1.9624115228652954,1.8590500354766846,0.8335129022598267,-1.9624115228652954,-1.8590500354766846,0.03696862707009158,3.6968627070091586,0.0
gpt2-small,das,0,toy_test,toy-test-pos-006,toy-test-neg-006,1,0,1.9624115228652954,-0.3979553282260895,-0.04266357421875,1.9624115228652954,-0.3979553282260895,-0.04266357421875,0.15052395513988,15.052395513988001,0.0
gpt2-small,das,0,toy_test,toy-test-neg-006,toy-test-pos-007,0,1,-0.3979553282260895,2.7889938354492188,2.476771593093872,0.3979553282260895,-2.7889938354492188,-2.476771593093872,0.09796900619377323,9.796900619377324,0.0
gpt2-small,das,0,toy_test,toy-test-pos-007,toy-test-neg-007,1,0,2.7889938354492188,0.4975341856479645,0.7438858151435852,2.7889938354492188,0.4975341856479645,0.7438858151435852,0.10750860462107094,10.750860462107093,0.0
gpt2-small,das,0,toy_test,toy-test-neg-007,toy-test-pos-008,0,1,0.4975341856479645,2.350268602371216,2.271592855453491,-0.4975341856479645,-2.350268602371216,-2.271592855453491,0.04246466531175615,4.2464665311756145,0.0
gpt2-small,das,0,toy_test,toy-test-pos-008,toy-test-neg-008,1,0,2.3502578735351562,0.2668564021587372,0.440420538187027,2.3502578735351562,0.2668564021587372,0.440420538187027,0.08330806059843233,8.330806059843233,0.0
