model,method,layer,subspace_dimension,seed,epochs,learning_rate,batch_size,epoch,train_loss,evaluation_loss
qwen-0.6b,das3d,3,3,0,64,0.001,128,11,0.5603487491607666,0.553455650806427
qwen-0.6b,das3d,3,3,0,64,0.001,128,12,0.553455650806427,0.5301287174224854
qwen-0.6b,das3d,3,3,0,64,0.001,128,13,0.5301287174224854,0.5074865221977234
qwen-0.6b,das3d,3,3,0,64,0.001,128,14,0.5074865221977234,0.48991143703460693
qwen-0.6b,das3d,3,3,0,64,0.001,128,15,0.48991143703460693,0.4758969843387604
qwen-0.6b,das3d,3,3,0,64,0.001,128,16,0.4758969843387604,0.4643020033836365
qwen-0.6b,das3d,3,3,0,64,0.001,128,17,0.4643020033836365,0.4468182325363159
qwen-0.6b,das3d,3,3,0,64,0.001,128,18,0.4468182325363159,0.431616872549057
qwen-0.6b,das3d,3,3,0,64,0.001,128,19,0.431616872549057,0.4193371534347534
qwen-0.6b,das3d,3,3,0,64,0.001,128,20,0.4193371534347534,0.40879207849502563
qwen-0.6b,das3d,3,3,0,64,0.001,128,21,0.40879207849502563,0.4005751609802246
qwen-0.6b,das3d,3,3,0,64,0.001,128,22,0.4005751609802246,0.3913995921611786
qwen-0.6b,das3d,3,3,0,64,0.001,128,23,0.3913995921611786,0.3814936578273773
qwen-0.6b,das3d,3,3,0,64,0.001,128,24,0.3814936578273773,0.37277457118034363
qwen-0.6b,das3d,3,3,0,64,0.001,128,25,0.37277457118034363,0.36903131008148193
qwen-0.6b,das3d,3,3,0,64,0.001,128,26,0.36903131008148193,0.35935360193252563
qwen-0.6b,das3d,3,3,0,64,0.001,128,27,0.35935360193252563,0.35529080033302307
qwen-0.6b,das3d,3,3,0,64,0.001,128,28,0.35529080033302307,0.3491280972957611
qwen-0.6b,das3d,3,3,0,64,0.001,128,29,0.3491280972957611,0.34479138255119324
qwen-0.6b,das3d,3,3,0,64,0.001,128,30,0.34479138255119324,0.3403177261352539
qwen-0.6b,das3d,3,3,0,64,0.001,128,31,0.3403177261352539,0.33643749356269836
qwen-0.6b,das3d,3,3,0,64,0.001,128,32,0.33643749356269836,0.3310052156448364
qwen-0.6b,das3d,3,3,0,64,0.001,128,33,0.3310052156448364,0.3270793557167053
qwen-0.6b,das3d,3,3,0,64,0.001,128,34,0.3270793557167053,0.3234730362892151
qwen-0.6b,das3d,3,3,0,64,0.001,128,35,0.3234730362892151,0.32027754187583923
qwen-0.6b,das3d,3,3,0,64,0.001,128,36,0.32027754187583923,0.31986671686172485
qwen-0.6b,das3d,3,3,0,64,0.001,128,37,0.31986671686172485,0.3161690831184387
qwen-0.6b,das3d,3,3,0,64,0.001,128,38,0.3161690831184387,0.3125627636909485
qwen-0.6b,das3d,3,3,0,64,0.001,128,39,0.3125627636909485,0.31078243255615234
qwen-0.6b,das3d,3,3,0,64,0.001,128,40,0.31078243255615234,0.3088195025920868
qwen-0.6b,das3d,3,3,0,64,0.001,128,41,0.3088195025920868,0.30407196283340454
qwen-0.6b,das3d,3,3,0,64,0.001,128,42,0.30407196283340454,0.302109032869339
qwen-0.6b,das3d,3,3,0,64,0.001,128,43,0.302109032869339,0.30146992206573486
qwen-0.6b,das3d,3,3,0,64,0.001,128,44,0.30146992206573486,0.29946133494377136
qwen-0.6b,das3d,3,3,0,64,0.001,128,45,0.29946133494377136,0.2967680096626282
qwen-0.6b,das3d,3,3,0,64,0.001,128,46,0.2967680096626282,0.29412034153938293
qwen-0.6b,das3d,3,3,0,64,0.001,128,47,0.29412034153938293,0.29220303893089294
qwen-0.6b,das3d,3,3,0,64,0.001,128,48,0.29220303893089294,0.28960102796554565
qwen-0.6b,das3d,3,3,0,64,0.001,128,49,0.28960102796554565,0.28604036569595337
qwen-0.6b,das3d,3,3,0,64,0.001,128,50,0.28604036569595337,0.28489911556243896
qwen-0.6b,das3d,3,3,0,64,0.001,128,51,0.28489911556243896,0.2818862497806549
qwen-0.6b,das3d,3,3,0,64,0.001,128,52,0.2818862497806549,0.27878206968307495
qwen-0.6b,das3d,3,3,0,64,0.001,128,53,0.27878206968307495,0.2770017385482788
qwen-0.6b,das3d,3,3,0,64,0.001,128,54,0.2770017385482788,0.2746279537677765
qwen-0.6b,das3d,3,3,0,64,0.001,128,55,0.2746279537677765,0.2708846926689148
qwen-0.6b,das3d,3,3,0,64,0.001,128,56,0.2708846926689148,0.2686935067176819
qwen-0.6b,das3d,3,3,0,64,0.001,128,57,0.2686935067176819,0.26536110043525696
qwen-0.6b,das3d,3,3,0,64,0.001,128,58,0.26536110043525696,0.262485146522522
qwen-0.6b,das3d,3,3,0,64,0.001,128,59,0.262485146522522,0.2605222463607788
qwen-0.6b,das3d,3,3,0,64,0.001,128,60,0.2605222463607788,0.2650415301322937
qwen-0.6b,das3d,3,3,0,64,0.001,128,61,0.2650415301322937,0.2897379696369171
qwen-0.6b,das3d,3,3,0,64,0.001,128,62,0.2897379696369171,0.29170089960098267
qwen-0.6b,das3d,3,3,0,64,0.001,128,63,0.29170089960098267,0.2715694308280945
qwen-0.6b,das,4,1,0,64,0.001,128,0,0.9980370402336121,0.9888158440589905
qwen-0.6b,das,4,1,0,64,0.001,128,1,0.9888158440589905,0.9659909605979919
qwen-0.6b,das,4,1,0,64,0.001,128,2,0.9659909605979919,0.9355884194374084
qwen-0.6b,das,4,1,0,64,0.001,128,3,0.9355884194374084,0.8662009835243225
qwen-0.6b,das,4,1,0,64,0.001,128,4,0.8662009835243225,0.7821145057678223
qwen-0.6b,das,4,1,0,64,0.001,128,5,0.7821145057678223,0.6986669898033142
qwen-0.6b,das,4,1,0,64,0.001,128,6,0.6986669898033142,0.6478133797645569
qwen-0.6b,das,4,1,0,64,0.001,128,7,0.6478133797645569,0.6433853507041931
qwen-0.6b,das,4,1,0,64,0.001,128,8,0.6433853507041931,0.6276362538337708
qwen-0.6b,das,4,1,0,64,0.001,128,9,0.6276362538337708,0.621290922164917
qwen-0.6b,das,4,1,0,64,0.001,128,10,0.621290922164917,0.621290922164917
qwen-0.6b,das,4,1,0,64,0.001,128,11,0.621290922164917,0.6078243255615234
qwen-0.6b,das,4,1,0,64,0.001,128,12,0.6078243255615234,0.5894275307655334
qwen-0.6b,das,4,1,0,64,0.001,128,13,0.5894275307655334,0.5726740956306458
qwen-0.6b,das,4,1,0,64,0.001,128,14,0.5726740956306458,0.5603487491607666
qwen-0.6b,das,4,1,0,64,0.001,128,15,0.5603487491607666,0.5444170236587524
qwen-0.6b,das,4,1,0,64,0.001,128,16,0.5444170236587524,0.5288048386573792
qwen-0.6b,das,4,1,0,64,0.001,128,17,0.5288048386573792,0.5147448182106018
qwen-0.6b,das,4,1,0,64,0.001,128,18,0.5147448182106018,0.5075778365135193
qwen-0.6b,das,4,1,0,64,0.001,128,19,0.5075778365135193,0.5022368431091309
qwen-0.6b,das,4,1,0,64,0.001,128,20,0.5022368431091309,0.49593719840049744
qwen-0.6b,das,4,1,0,64,0.001,128,21,0.49593719840049744,0.4897288382053375
qwen-0.6b,das,4,1,0,64,0.001,128,22,0.4897288382053375,0.4757600426673889
qwen-0.6b,das,4,1,0,64,0.001,128,23,0.4757600426673889,0.4707842469215393
qwen-0.6b,das,4,1,0,64,0.001,128,24,0.4707842469215393,0.4697342813014984
qwen-0.6b,das,4,1,0,64,0.001,128,25,0.4697342813014984,0.4647585153579712
qwen-0.6b,das,4,1,0,64,0.001,128,26,0.4647585153579712,0.456906795501709
qwen-0.6b,das,4,1,0,64,0.001,128,27,0.456906795501709,0.4495115280151367
qwen-0.6b,das,4,1,0,64,0.001,128,28,0.4495115280151367,0.44316625595092773
qwen-0.6b,das,4,1,0,64,0.001,128,29,0.44316625595092773,0.4410207271575928
qwen-0.6b,das,4,1,0,64,0.001,128,30,0.4410207271575928,0.4346754252910614
qwen-0.6b,das,4,1,0,64,0.001,128,31,0.4346754252910614,0.42974528670310974
qwen-0.6b,das,4,1,0,64,0.001,128,32,0.42974528670310974,0.42554551362991333
qwen-0.6b,das,4,1,0,64,0.001,128,33,0.42554551362991333,0.42540857195854187
qwen-0.6b,das,4,1,0,64,0.001,128,34,0.42540857195854187,0.4171459972858429
qwen-0.6b,das,4,1,0,64,0.001,128,35,0.4171459972858429,0.4171459972858429
qwen-0.6b,das,4,1,0,64,0.001,128,36,0.4171459972858429,0.41422444581985474
qwen-0.6b,das,4,1,0,64,0.001,128,37,0.41422444581985474,0.4106637239456177
qwen-0.6b,das,4,1,0,64,0.001,128,38,0.4106637239456177,0.40742263197898865
qwen-0.6b,das,4,1,0,64,0.001,128,39,0.40742263197898865,0.40751391649246216
qwen-0.6b,das,4,1,0,64,0.001,128,40,0.40751391649246216,0.4042271673679352
qwen-0.6b,das,4,1,0,64,0.001,128,41,0.4042271673679352,0.4013512134552002
qwen-0.6b,das,4,1,0,64,0.001,128,42,0.4013512134552002,0.3982926905155182
qwen-0.6b,das,4,1,0,64,0.001,128,43,0.3982926905155182,0.39623844623565674
qwen-0.6b,das,4,1,0,64,0.001,128,44,0.39623844623565674,0.39477768540382385
qwen-0.6b,das,4,1,0,64,0.001,128,45,0.39477768540382385,0.3942298889160156
qwen-0.6b,das,4,1,0,64,0.001,128,46,0.3942298889160156,0.388523668050766
qwen-0.6b,das,4,1,0,64,0.001,128,47,0.388523668050766,0.3905322849750519
qwen-0.6b,das,4,1,0,64,0.001,128,48,0.3905322849750519,0.38925406336784363
qwen-0.6b,das,4,1,0,64,0.001,128,49,0.38925406336784363,0.38761067390441895
qwen-0.6b,das,4,1,0,64,0.001,128,50,0.38761067390441895,0.38701722025871277
qwen-0.6b,das,4,1,0,64,0.001,128,51,0.38701722025871277,0.38614991307258606
qwen-0.6b,das,4,1,0,64,0.001,128,52,0.38614991307258606,0.3835478723049164
qwen-0.6b,das,4,1,0,64,0.001,128,53,0.3835478723049164,0.3828631043434143
qwen-0.6b,das,4,1,0,64,0.001,128,54,0.3828631043434143,0.3829544186592102
qwen-0.6b,das,4,1,0,64,0.001,128,55,0.3829544186592102,0.38135668635368347
qwen-0.6b,das,4,1,0,64,0.001,128,56,0.38135668635368347,0.38030675053596497
qwen-0.6b,das,4,1,0,64,0.001,128,57,0.38030675053596497,0.3787090480327606
qwen-0.6b,das,4,1,0,64,0.001,128,58,0.3787090480327606,0.37820690870285034
qwen-0.6b,das,4,1,0,64,0.001,128,59,0.37820690870285034,0.37880030274391174
qwen-0.6b,das,4,1,0,64,0.001,128,60,0.37880030274391174,0.3769286870956421
qwen-0.6b,das,4,1,0,64,0.001,128,61,0.3769286870956421,0.3785264492034912
qwen-0.6b,das,4,1,0,64,0.001,128,62,0.3785264492034912,0.3772026002407074
qwen-0.6b,das,4,1,0,64,0.001,128,63,0.3772026002407074,0.3772026002407074
qwen-0.6b,das2d,4,2,0,64,0.001,128,0,1.0007303953170776,0.9896831512451172
qwen-0.6b,das2d,4,2,0,64,0.001,128,1,0.9896831512451172,0.9682734608650208
qwen-0.6b,das2d,4,2,0,64,0.001,128,2,0.9682734608650208,0.9370035529136658
qwen-0.6b,das2d,4,2,0,64,0.001,128,3,0.9370035529136658,0.8743723034858704
qwen-0.6b,das2d,4,2,0,64,0.001,128,4,0.8743723034858704,0.7896923422813416
qwen-0.6b,das2d,4,2,0,64,0.001,128,5,0.7896923422813416,0.7018625140190125
qwen-0.6b,das2d,4,2,0,64,0.001,128,6,0.7018625140190125,0.6503697633743286
qwen-0.6b,das2d,4,2,0,64,0.001,128,7,0.6503697633743286,0.6243038177490234
qwen-0.6b,das2d,4,2,0,64,0.001,128,8,0.6243038177490234,0.6238017082214355
qwen-0.6b,das2d,4,2,0,64,0.001,128,9,0.6238017082214355,0.6228886842727661
qwen-0.6b,das2d,4,2,0,64,0.001,128,10,0.6228886842727661,0.619145393371582
qwen-0.6b,das2d,4,2,0,64,0.001,128,11,0.619145393371582,0.6011594533920288
qwen-0.6b,das2d,4,2,0,64,0.001,128,12,0.6011594533920288,0.5860494375228882
qwen-0.6b,das2d,4,2,0,64,0.001,128,13,0.5860494375228882,0.5674244165420532
qwen-0.6b,das2d,4,2,0,64,0.001,128,14,0.5674244165420532,0.545010507106781
qwen-0.6b,das2d,4,2,0,64,0.001,128,15,0.545010507106781,0.528759241104126
qwen-0.6b,das2d,4,2,0,64,0.001,128,16,0.528759241104126,0.516433835029602
qwen-0.6b,das2d,4,2,0,64,0.001,128,17,0.516433835029602,0.5181228518486023
qwen-0.6b,das2d,4,2,0,64,0.001,128,18,0.5181228518486023,0.49890440702438354
qwen-0.6b,das2d,4,2,0,64,0.001,128,19,0.49890440702438354,0.4867616295814514
qwen-0.6b,das2d,4,2,0,64,0.001,128,20,0.4867616295814514,0.47986850142478943
qwen-0.6b,das2d,4,2,0,64,0.001,128,21,0.47986850142478943,0.4683648347854614
qwen-0.6b,das2d,4,2,0,64,0.001,128,22,0.4683648347854614,0.46019354462623596
qwen-0.6b,das2d,4,2,0,64,0.001,128,23,0.46019354462623596,0.4511549174785614
qwen-0.6b,das2d,4,2,0,64,0.001,128,24,0.4511549174785614,0.4480050802230835
qwen-0.6b,das2d,4,2,0,64,0.001,128,25,0.4480050802230835,0.43714049458503723
qwen-0.6b,das2d,4,2,0,64,0.001,128,26,0.43714049458503723,0.4295170307159424
qwen-0.6b,das2d,4,2,0,64,0.001,128,27,0.4295170307159424,0.4249977171421051
qwen-0.6b,das2d,4,2,0,64,0.001,128,28,0.4249977171421051,0.42207616567611694
qwen-0.6b,das2d,4,2,0,64,0.001,128,29,0.42207616567611694,0.41746553778648376
qwen-0.6b,das2d,4,2,0,64,0.001,128,30,0.41746553778648376,0.41134849190711975
qwen-0.6b,das2d,4,2,0,64,0.001,128,31,0.41134849190711975,0.4055509865283966
qwen-0.6b,das2d,4,2,0,64,0.001,128,32,0.4055509865283966,0.39728841185569763
qwen-0.6b,das2d,4,2,0,64,0.001,128,33,0.39728841185569763,0.3934081792831421
qwen-0.6b,das2d,4,2,0,64,0.001,128,34,0.3934081792831421,0.38701722025871277
qwen-0.6b,das2d,4,2,0,64,0.001,128,35,0.38701722025871277,0.3798959255218506
qwen-0.6b,das2d,4,2,0,64,0.001,128,36,0.3798959255218506,0.3781612515449524
qwen-0.6b,das2d,4,2,0,64,0.001,128,37,0.3781612515449524,0.37610700726509094
qwen-0.6b,das2d,4,2,0,64,0.001,128,38,0.37610700726509094,0.37122249603271484
qwen-0.6b,das2d,4,2,0,64,0.001,128,39,0.37122249603271484,0.368757426738739
qwen-0.6b,das2d,4,2,0,64,0.001,128,40,0.368757426738739,0.3656075596809387
qwen-0.6b,das2d,4,2,0,64,0.001,128,41,0.3656075596809387,0.36022093892097473
qwen-0.6b,das2d,4,2,0,64,0.001,128,42,0.36022093892097473,0.3599470555782318
qwen-0.6b,das2d,4,2,0,64,0.001,128,43,0.3599470555782318,0.35579293966293335
qwen-0.6b,das2d,4,2,0,64,0.001,128,44,0.35579293966293335,0.3538300096988678
qwen-0.6b,das2d,4,2,0,64,0.001,128,45,0.3538300096988678,0.3501780331134796
qwen-0.6b,das2d,4,2,0,64,0.001,128,46,0.3501780331134796,0.3494476079940796
qwen-0.6b,das2d,4,2,0,64,0.001,128,47,0.3494476079940796,0.34524786472320557
qwen-0.6b,das2d,4,2,0,64,0.001,128,48,0.34524786472320557,0.3442435562610626
qwen-0.6b,das2d,4,2,0,64,0.001,128,49,0.3442435562610626,0.3427371680736542
qwen-0.6b,das2d,4,2,0,64,0.001,128,50,0.3427371680736542,0.33981555700302124
qwen-0.6b,das2d,4,2,0,64,0.001,128,51,0.33981555700302124,0.33881130814552307
qwen-0.6b,das2d,4,2,0,64,0.001,128,52,0.33881130814552307,0.3363005518913269
qwen-0.6b,das2d,4,2,0,64,0.001,128,53,0.3363005518913269,0.33684834837913513
qwen-0.6b,das2d,4,2,0,64,0.001,128,54,0.33684834837913513,0.33310508728027344
qwen-0.6b,das2d,4,2,0,64,0.001,128,55,0.33310508728027344,0.3331507444381714
qwen-0.6b,das2d,4,2,0,64,0.001,128,56,0.3331507444381714,0.3313247561454773
qwen-0.6b,das2d,4,2,0,64,0.001,128,57,0.3313247561454773,0.32858577370643616
qwen-0.6b,das2d,4,2,0,64,0.001,128,58,0.32858577370643616,0.3279466927051544
qwen-0.6b,das2d,4,2,0,64,0.001,128,59,0.3279466927051544,0.325846791267395
qwen-0.6b,das2d,4,2,0,64,0.001,128,60,0.325846791267395,0.3217383325099945
qwen-0.6b,das2d,4,2,0,64,0.001,128,61,0.3217383325099945,0.32598376274108887
qwen-0.6b,das2d,4,2,0,64,0.001,128,62,0.32598376274108887,0.32274264097213745
qwen-0.6b,das2d,4,2,0,64,0.001,128,63,0.32274264097213745,0.32196658849716187
qwen-0.6b,das3d,4,3,0,64,0.001,128,0,1.0006390810012817,0.9888615012168884
qwen-0.6b,das3d,4,3,0,64,0.001,128,1,0.9888615012168884,0.967041015625
qwen-0.6b,das3d,4,3,0,64,0.001,128,2,0.967041015625,0.9268693327903748
qwen-0.6b,das3d,4,3,0,64,0.001,128,3,0.9268693327903748,0.8451565504074097
qwen-0.6b,das3d,4,3,0,64,0.001,128,4,0.8451565504074097,0.7558659911155701
qwen-0.6b,das3d,4,3,0,64,0.001,128,5,0.7558659911155701,0.6624212265014648
qwen-0.6b,das3d,4,3,0,64,0.001,128,6,0.6624212265014648,0.6220213770866394
qwen-0.6b,das3d,4,3,0,64,0.001,128,7,0.6220213770866394,0.6056787967681885
qwen-0.6b,das3d,4,3,0,64,0.001,128,8,0.6056787967681885,0.5966401696205139
qwen-0.6b,das3d,4,3,0,64,0.001,128,9,0.5966401696205139,0.5828083157539368
qwen-0.6b,das3d,4,3,0,64,0.001,128,10,0.5828083157539368,0.58431476354599
qwen-0.6b,das3d,4,3,0,64,0.001,128,11,0.58431476354599,0.5733132362365723
qwen-0.6b,das3d,4,3,0,64,0.001,128,12,0.5733132362365723,0.5508080124855042
qwen-0.6b,das3d,4,3,0,64,0.001,128,13,0.5508080124855042,0.5340089797973633
qwen-0.6b,das3d,4,3,0,64,0.001,128,14,0.5340089797973633,0.5165708065032959
qwen-0.6b,das3d,4,3,0,64,0.001,128,15,0.5165708065032959,0.5041540861129761
qwen-0.6b,das3d,4,3,0,64,0.001,128,16,0.5041540861129761,0.4895462393760681
qwen-0.6b,das3d,4,3,0,64,0.001,128,17,0.4895462393760681,0.47133204340934753
qwen-0.6b,das3d,4,3,0,64,0.001,128,18,0.47133204340934753,0.4583218991756439
qwen-0.6b,das3d,4,3,0,64,0.001,128,19,0.4583218991756439,0.4421619474887848
qwen-0.6b,das3d,4,3,0,64,0.001,128,20,0.4421619474887848,0.43339723348617554
qwen-0.6b,das3d,4,3,0,64,0.001,128,21,0.43339723348617554,0.42476946115493774
qwen-0.6b,das3d,4,3,0,64,0.001,128,22,0.42476946115493774,0.4182872176170349
qwen-0.6b,das3d,4,3,0,64,0.001,128,23,0.4182872176170349,0.40879207849502563
qwen-0.6b,das3d,4,3,0,64,0.001,128,24,0.40879207849502563,0.3987492024898529
qwen-0.6b,das3d,4,3,0,64,0.001,128,25,0.3987492024898529,0.3898475170135498
qwen-0.6b,das3d,4,3,0,64,0.001,128,26,0.3898475170135498,0.38578471541404724
qwen-0.6b,das3d,4,3,0,64,0.001,128,27,0.38578471541404724,0.3808545470237732
qwen-0.6b,das3d,4,3,0,64,0.001,128,28,0.3808545470237732,0.37387019395828247
qwen-0.6b,das3d,4,3,0,64,0.001,128,29,0.37387019395828247,0.3680726885795593
qwen-0.6b,das3d,4,3,0,64,0.001,128,30,0.3680726885795593,0.3630512058734894
qwen-0.6b,das3d,4,3,0,64,0.001,128,31,0.3630512058734894,0.3562037944793701
qwen-0.6b,das3d,4,3,0,64,0.001,128,32,0.3562037944793701,0.3525974452495575
qwen-0.6b,das3d,4,3,0,64,0.001,128,33,0.3525974452495575,0.3483520746231079
qwen-0.6b,das3d,4,3,0,64,0.001,128,34,0.3483520746231079,0.34296542406082153
qwen-0.6b,das3d,4,3,0,64,0.001,128,35,0.34296542406082153,0.3389025926589966
qwen-0.6b,das3d,4,3,0,64,0.001,128,36,0.3389025926589966,0.33442893624305725
qwen-0.6b,das3d,4,3,0,64,0.001,128,37,0.33442893624305725,0.3318268954753876
qwen-0.6b,das3d,4,3,0,64,0.001,128,38,0.3318268954753876,0.32799234986305237
qwen-0.6b,das3d,4,3,0,64,0.001,128,39,0.32799234986305237,0.3242490887641907
qwen-0.6b,das3d,4,3,0,64,0.001,128,40,0.3242490887641907,0.3200492858886719
qwen-0.6b,das3d,4,3,0,64,0.001,128,41,0.3200492858886719,0.3187711238861084
qwen-0.6b,das3d,4,3,0,64,0.001,128,42,0.3187711238861084,0.31470829248428345
qwen-0.6b,das3d,4,3,0,64,0.001,128,43,0.31470829248428345,0.3112389147281647
qwen-0.6b,das3d,4,3,0,64,0.001,128,44,0.3112389147281647,0.3092760145664215
qwen-0.6b,das3d,4,3,0,64,0.001,128,45,0.3092760145664215,0.30840864777565
qwen-0.6b,das3d,4,3,0,64,0.001,128,46,0.30840864777565,0.30416324734687805
qwen-0.6b,das3d,4,3,0,64,0.001,128,47,0.30416324734687805,0.30407196283340454
qwen-0.6b,das3d,4,3,0,64,0.001,128,48,0.30407196283340454,0.3014242649078369
qwen-0.6b,das3d,4,3,0,64,0.001,128,49,0.3014242649078369,0.2987765967845917
qwen-0.6b,das3d,4,3,0,64,0.001,128,50,0.2987765967845917,0.29754403233528137
qwen-0.6b,das3d,4,3,0,64,0.001,128,51,0.29754403233528137,0.29457682371139526
qwen-0.6b,das3d,4,3,0,64,0.001,128,52,0.29457682371139526,0.29265955090522766
qwen-0.6b,das3d,4,3,0,64,0.001,128,53,0.29265955090522766,0.29092487692832947
qwen-0.6b,das3d,4,3,0,64,0.001,128,54,0.29092487692832947,0.28969231247901917
qwen-0.6b,das3d,4,3,0,64,0.001,128,55,0.28969231247901917,0.28855109214782715
qwen-0.6b,das3d,4,3,0,64,0.001,128,56,0.28855109214782715,0.2851729989051819
qwen-0.6b,das3d,4,3,0,64,0.001,128,57,0.2851729989051819,0.2839861214160919
qwen-0.6b,das3d,4,3,0,64,0.001,128,58,0.2839861214160919,0.2833470106124878
qwen-0.6b,das3d,4,3,0,64,0.001,128,59,0.2833470106124878,0.2805624008178711
qwen-0.6b,das3d,4,3,0,64,0.001,128,60,0.2805624008178711,0.27841687202453613
qwen-0.6b,das3d,4,3,0,64,0.001,128,61,0.27841687202453613,0.2646135687828064
qwen-0.6b,das3d,4,3,0,64,0.001,128,62,0.2646135687828064,0.279695063829422
qwen-0.6b,das3d,4,3,0,64,0.001,128,63,0.279695063829422,0.32055145502090454
qwen-0.6b,das,5,1,0,64,0.001,128,0,0.9986305236816406,0.985848605632782
qwen-0.6b,das,5,1,0,64,0.001,128,1,0.985848605632782,0.9591891765594482
qwen-0.6b,das,5,1,0,64,0.001,128,2,0.9591891765594482,0.9235368967056274
qwen-0.6b,das,5,1,0,64,0.001,128,3,0.9235368967056274,0.8848717212677002
qwen-0.6b,das,5,1,0,64,0.001,128,4,0.8848717212677002,0.835844099521637
qwen-0.6b,das,5,1,0,64,0.001,128,5,0.835844099521637,0.7340911030769348
qwen-0.6b,das,5,1,0,64,0.001,128,6,0.7340911030769348,0.6647493839263916
qwen-0.6b,das,5,1,0,64,0.001,128,7,0.6647493839263916,0.6316990852355957
qwen-0.6b,das,5,1,0,64,0.001,128,8,0.6316990852355957,0.6163151860237122
qwen-0.6b,das,5,1,0,64,0.001,128,9,0.6163151860237122,0.606500506401062
qwen-0.6b,das,5,1,0,64,0.001,128,10,0.606500506401062,0.6059070229530334
qwen-0.6b,das,5,1,0,64,0.001,128,11,0.6059070229530334,0.596138060092926
qwen-0.6b,das,5,1,0,64,0.001,128,12,0.596138060092926,0.5769651532173157
qwen-0.6b,das,5,1,0,64,0.001,128,13,0.5769651532173157,0.559572696685791
qwen-0.6b,das,5,1,0,64,0.001,128,14,0.559572696685791,0.5387108325958252
qwen-0.6b,das,5,1,0,64,0.001,128,15,0.5387108325958252,0.5267050266265869
qwen-0.6b,das,5,1,0,64,0.001,128,16,0.5267050266265869,0.5146991610527039
qwen-0.6b,das,5,1,0,64,0.001,128,17,0.5146991610527039,0.5022368431091309
qwen-0.6b,das,5,1,0,64,0.001,128,18,0.5022368431091309,0.49342644214630127
qwen-0.6b,das,5,1,0,64,0.001,128,19,0.49342644214630127,0.4858029782772064
qwen-0.6b,das,5,1,0,64,0.001,128,20,0.4858029782772064,0.4767186939716339
qwen-0.6b,das,5,1,0,64,0.001,128,21,0.4767186939716339,0.46977996826171875
qwen-0.6b,das,5,1,0,64,0.001,128,22,0.46977996826171875,0.4634346663951874
qwen-0.6b,das,5,1,0,64,0.001,128,23,0.4634346663951874,0.4557655453681946
qwen-0.6b,das,5,1,0,64,0.001,128,24,0.4557655453681946,0.44353145360946655
qwen-0.6b,das,5,1,0,64,0.001,128,25,0.44353145360946655,0.43828174471855164
qwen-0.6b,das,5,1,0,64,0.001,128,26,0.43828174471855164,0.43636447191238403
qwen-0.6b,das,5,1,0,64,0.001,128,27,0.43636447191238403,0.4280562400817871
qwen-0.6b,das,5,1,0,64,0.001,128,28,0.4280562400817871,0.423171728849411
qwen-0.6b,das,5,1,0,64,0.001,128,29,0.423171728849411,0.41824156045913696
qwen-0.6b,das,5,1,0,64,0.001,128,30,0.41824156045913696,0.41335707902908325
qwen-0.6b,das,5,1,0,64,0.001,128,31,0.41335707902908325,0.4095681309700012
qwen-0.6b,das,5,1,0,64,0.001,128,32,0.4095681309700012,0.4027663469314575
qwen-0.6b,das,5,1,0,64,0.001,128,33,0.4027663469314575,0.4005751609802246
qwen-0.6b,das,5,1,0,64,0.001,128,34,0.4005751609802246,0.3982470631599426
qwen-0.6b,das,5,1,0,64,0.001,128,35,0.3982470631599426,0.39537113904953003
qwen-0.6b,das,5,1,0,64,0.001,128,36,0.39537113904953003,0.3924495577812195
qwen-0.6b,das,5,1,0,64,0.001,128,37,0.3924495577812195,0.385465145111084
qwen-0.6b,das,5,1,0,64,0.001,128,38,0.385465145111084,0.3837304711341858
qwen-0.6b,das,5,1,0,64,0.001,128,39,0.3837304711341858,0.3813110589981079
qwen-0.6b,das,5,1,0,64,0.001,128,40,0.3813110589981079,0.378937304019928
qwen-0.6b,das,5,1,0,64,0.001,128,41,0.378937304019928,0.3772938847541809
qwen-0.6b,das,5,1,0,64,0.001,128,42,0.3772938847541809,0.37418973445892334
qwen-0.6b,das,5,1,0,64,0.001,128,43,0.37418973445892334,0.3737788796424866
qwen-0.6b,das,5,1,0,64,0.001,128,44,0.3737788796424866,0.3712681233882904
qwen-0.6b,das,5,1,0,64,0.001,128,45,0.3712681233882904,0.3685748279094696
qwen-0.6b,das,5,1,0,64,0.001,128,46,0.3685748279094696,0.36930522322654724
qwen-0.6b,das,5,1,0,64,0.001,128,47,0.36930522322654724,0.3676161766052246
qwen-0.6b,das,5,1,0,64,0.001,128,48,0.3676161766052246,0.3661097288131714
qwen-0.6b,das,5,1,0,64,0.001,128,49,0.3661097288131714,0.3664749264717102
qwen-0.6b,das,5,1,0,64,0.001,128,50,0.3664749264717102,0.36487722396850586
qwen-0.6b,das,5,1,0,64,0.001,128,51,0.36487722396850586,0.3641011714935303
qwen-0.6b,das,5,1,0,64,0.001,128,52,0.3641011714935303,0.3629142642021179
qwen-0.6b,das,5,1,0,64,0.001,128,53,0.3629142642021179,0.36222949624061584
qwen-0.6b,das,5,1,0,64,0.001,128,54,0.36222949624061584,0.3631425201892853
qwen-0.6b,das,5,1,0,64,0.001,128,55,0.3631425201892853,0.36067745089530945
qwen-0.6b,das,5,1,0,64,0.001,128,56,0.36067745089530945,0.36086004972457886
qwen-0.6b,das,5,1,0,64,0.001,128,57,0.36086004972457886,0.36040356755256653
