model,method,layer,subspace_dimension,toy_projection_accuracy,toy_patch_recovery,toy_flip_rate,toy_sign_flip_rate,toy_logit_diff_percent,toy_logit_flip_percent,toy_sign_flip_percent,toy_corrupted_accuracy,toy_clean_accuracy,toy_patched_accuracy,sst_projection_accuracy,sst_patch_recovery,sst_flip_rate,sst_sign_flip_rate,sst_logit_diff_percent,sst_logit_flip_percent,sst_sign_flip_percent,sst_corrupted_accuracy,sst_clean_accuracy,sst_patched_accuracy,n_toy_test,n_sst,n_sst_pairs
qwen-0.6b,logistic_regression,1,1,0.9333333333333333,0.4792051961904878,0.5,0.5357142686843872,47.92051961904878,50.0,53.57142686843872,0.0,1.0,0.5,0.8179611650485437,0.05806180887728527,0.03605768996603949,0.04054053872823715,5.8061808877285275,3.605768996603949,4.054053872823715,0.03153153136372566,0.9684684872627258,0.06531531363725662,30,1236,444
qwen-0.6b,pca,1,1,0.7333333333333333,0.08595197331488866,0.0,0.0,8.595197331488865,0.0,0.0,0.0,1.0,0.0,0.8179611650485437,0.03104827254506931,0.02163461397962369,0.022522522136569023,3.1048272545069313,2.163461397962369,2.2522522136569023,0.03153153136372566,0.9684684872627258,0.05180180072784424,30,1236,444
qwen-0.6b,das,1,1,0.9,0.6158349005988158,0.7142857313156128,0.5357142686843872,61.58349005988158,71.42857313156128,53.57142686843872,0.0,1.0,0.7142857313156128,0.8179611650485437,0.056178918961310956,0.03365384529364716,0.036036036908626556,5.617891896131096,3.3653845293647158,3.6036036908626556,0.03153153136372566,0.9684684872627258,0.06306306272745132,30,1236,444
qwen-0.6b,das2d,1,2,,0.536429469824429,0.5357142686843872,0.5357142686843872,53.64294698244289,53.57142686843872,53.57142686843872,0.0,1.0,0.5357142686843872,,0.04369045902865256,0.03365384529364716,0.029279278591275215,4.369045902865256,3.3653845293647158,2.9279278591275215,0.03153153136372566,0.9684684872627258,0.06306306272745132,30,1236,444
qwen-0.6b,das3d,1,3,,0.48760014557018466,0.4285714328289032,0.4642857015132904,48.760014557018465,42.85714328289032,46.42857015132904,0.0,1.0,0.4285714328289032,,0.03827237910711688,0.026442307300439262,0.02477477490901947,3.827237910711688,2.644230730043926,2.477477490901947,0.03153153136372566,0.9684684872627258,0.05630630627274513,30,1236,444
qwen-0.6b,random,1,1,0.4,0.0006931560994775252,0.0,0.0,0.06931560994775252,0.0,0.0,0.0,1.0,0.0,0.1820388349514563,0.001921321553705529,0.0,0.0,0.1921321553705529,0.0,0.0,0.03153153136372566,0.9684684872627258,0.03153153136372566,30,1236,444
qwen-0.6b,mean_diff,2,1,0.9333333333333333,0.5040819699890597,0.5714285969734192,0.4642857015132904,50.40819699890597,57.14285969734192,46.42857015132904,0.0,1.0,0.5714285969734192,0.8179611650485437,0.06217337582399416,0.040865387262885966,0.04279279336333275,6.217337582399416,4.086538726288596,4.279279336333275,0.03153153136372566,0.9684684872627258,0.06981982290744781,30,1236,444
qwen-0.6b,kmeans,2,1,0.6333333333333333,0.04066541833854448,0.0,0.0,4.066541833854448,0.0,0.0,0.0,1.0,0.0,0.1820388349514563,0.007339401475241206,0.0072115379932078975,0.0045045046135783195,0.7339401475241206,0.7211537993207897,0.45045046135783195,0.03153153136372566,0.9684684872627258,0.038288287818431854,30,1236,444
qwen-0.6b,logistic_regression,2,1,0.9333333333333333,0.5119377867824362,0.5357142686843872,0.5,51.19377867824362,53.57142686843872,50.0,0.0,1.0,0.5357142686843872,0.8179611650485437,0.06547804108638203,0.03125000062125483,0.04279279336333275,6.547804108638203,3.1250000621254834,4.279279336333275,0.03153153136372566,0.9684684872627258,0.06081081181764603,30,1236,444
qwen-0.6b,pca,2,1,0.7333333333333333,0.10497538991470215,0.0357142873108387,0.0357142873108387,10.497538991470215,3.57142873108387,3.57142873108387,0.0,1.0,0.0357142873108387,0.1820388349514563,0.02263294792138859,0.012019231314023467,0.020270269364118576,2.263294792138859,1.2019231314023466,2.0270269364118576,0.03153153136372566,0.9684684872627258,0.04279279336333275,30,1236,444
